2026-01-30 08:50:21 | INFO | fipe | Extraindo 6 -> Audi
2026-01-30 08:52:36 | INFO | fipe | Gravado
2026-01-30 08:52:37 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '65', 'name': 'A3 1.8 Turbo 3p Mec.'} -> {'code': '2001-1', 'name': '2001 Gasolina'}
2026-01-30 08:52:38 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '65', 'name': 'A3 1.8 Turbo 3p Mec.'} -> {'code': '2001-1', 'name': '2001 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 20.907,00', 'Marca': 'Audi', 'Modelo': 'A3 1.8 Turbo 3p Mec.', 'AnoModelo': 2001, 'Combustivel': 'Gasolina', 'CodigoFipe': '008006-3', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:52:38 | INFO | fipe | Gravado
2026-01-30 08:52:38 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '65', 'name': 'A3 1.8 Turbo 3p Mec.'} -> {'code': '2000-1', 'name': '2000 Gasolina'}
2026-01-30 08:52:39 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '65', 'name': 'A3 1.8 Turbo 3p Mec.'} -> {'code': '2000-1', 'name': '2000 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 19.103,00', 'Marca': 'Audi', 'Modelo': 'A3 1.8 Turbo 3p Mec.', 'AnoModelo': 2000, 'Combustivel': 'Gasolina', 'CodigoFipe': '008006-3', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:52:39 | INFO | fipe | Gravado
2026-01-30 08:52:39 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '65', 'name': 'A3 1.8 Turbo 3p Mec.'} -> {'code': '1999-1', 'name': '1999 Gasolina'}
2026-01-30 08:52:40 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '65', 'name': 'A3 1.8 Turbo 3p Mec.'} -> {'code': '1999-1', 'name': '1999 Gasolina'} -> 
2026-01-30 08:52:40 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '65', 'name': 'A3 1.8 Turbo 3p Mec.'} -> {'code': '1998-1', 'name': '1998 Gasolina'}
2026-01-30 08:52:40 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '65', 'name': 'A3 1.8 Turbo 3p Mec.'} -> {'code': '1998-1', 'name': '1998 Gasolina'} -> 
2026-01-30 08:52:40 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '65', 'name': 'A3 1.8 Turbo 3p Mec.'} -> {'code': '1997-1', 'name': '1997 Gasolina'}
2026-01-30 08:52:41 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '65', 'name': 'A3 1.8 Turbo 3p Mec.'} -> {'code': '1997-1', 'name': '1997 Gasolina'} -> 
2026-01-30 08:52:41 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '66', 'name': 'A3 1.8 Turbo 5p Aut.'}
2026-01-30 08:52:41 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '66', 'name': 'A3 1.8 Turbo 5p Aut.'} -> {'code': '2006-1', 'name': '2006 Gasolina'}
2026-01-30 08:52:42 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '66', 'name': 'A3 1.8 Turbo 5p Aut.'} -> {'code': '2006-1', 'name': '2006 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 34.364,00', 'Marca': 'Audi', 'Modelo': 'A3 1.8 Turbo 5p Aut.', 'AnoModelo': 2006, 'Combustivel': 'Gasolina', 'CodigoFipe': '008045-4', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:52:42 | INFO | fipe | Gravado
2026-01-30 08:52:42 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '66', 'name': 'A3 1.8 Turbo 5p Aut.'} -> {'code': '2005-1', 'name': '2005 Gasolina'}
2026-01-30 08:52:43 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '66', 'name': 'A3 1.8 Turbo 5p Aut.'} -> {'code': '2005-1', 'name': '2005 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 32.822,00', 'Marca': 'Audi', 'Modelo': 'A3 1.8 Turbo 5p Aut.', 'AnoModelo': 2005, 'Combustivel': 'Gasolina', 'CodigoFipe': '008045-4', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:52:43 | INFO | fipe | Gravado
2026-01-30 08:52:43 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '66', 'name': 'A3 1.8 Turbo 5p Aut.'} -> {'code': '2004-1', 'name': '2004 Gasolina'}
2026-01-30 08:52:44 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '66', 'name': 'A3 1.8 Turbo 5p Aut.'} -> {'code': '2004-1', 'name': '2004 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 28.840,00', 'Marca': 'Audi', 'Modelo': 'A3 1.8 Turbo 5p Aut.', 'AnoModelo': 2004, 'Combustivel': 'Gasolina', 'CodigoFipe': '008045-4', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:52:44 | INFO | fipe | Gravado
2026-01-30 08:52:44 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '66', 'name': 'A3 1.8 Turbo 5p Aut.'} -> {'code': '2003-1', 'name': '2003 Gasolina'}
2026-01-30 08:52:45 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '66', 'name': 'A3 1.8 Turbo 5p Aut.'} -> {'code': '2003-1', 'name': '2003 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 26.712,00', 'Marca': 'Audi', 'Modelo': 'A3 1.8 Turbo 5p Aut.', 'AnoModelo': 2003, 'Combustivel': 'Gasolina', 'CodigoFipe': '008045-4', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:52:45 | INFO | fipe | Gravado
2026-01-30 08:52:45 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '66', 'name': 'A3 1.8 Turbo 5p Aut.'} -> {'code': '2002-1', 'name': '2002 Gasolina'}
2026-01-30 08:52:46 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '66', 'name': 'A3 1.8 Turbo 5p Aut.'} -> {'code': '2002-1', 'name': '2002 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 25.112,00', 'Marca': 'Audi', 'Modelo': 'A3 1.8 Turbo 5p Aut.', 'AnoModelo': 2002, 'Combustivel': 'Gasolina', 'CodigoFipe': '008045-4', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:52:46 | INFO | fipe | Gravado
2026-01-30 08:52:46 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '66', 'name': 'A3 1.8 Turbo 5p Aut.'} -> {'code': '2001-1', 'name': '2001 Gasolina'}
2026-01-30 08:52:47 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '66', 'name': 'A3 1.8 Turbo 5p Aut.'} -> {'code': '2001-1', 'name': '2001 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 24.351,00', 'Marca': 'Audi', 'Modelo': 'A3 1.8 Turbo 5p Aut.', 'AnoModelo': 2001, 'Combustivel': 'Gasolina', 'CodigoFipe': '008045-4', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:52:47 | INFO | fipe | Gravado
2026-01-30 08:52:48 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '66', 'name': 'A3 1.8 Turbo 5p Aut.'} -> {'code': '2000-1', 'name': '2000 Gasolina'}
2026-01-30 08:52:48 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '66', 'name': 'A3 1.8 Turbo 5p Aut.'} -> {'code': '2000-1', 'name': '2000 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 20.166,00', 'Marca': 'Audi', 'Modelo': 'A3 1.8 Turbo 5p Aut.', 'AnoModelo': 2000, 'Combustivel': 'Gasolina', 'CodigoFipe': '008045-4', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:52:48 | INFO | fipe | Gravado
2026-01-30 08:52:49 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '66', 'name': 'A3 1.8 Turbo 5p Aut.'} -> {'code': '1999-1', 'name': '1999 Gasolina'}
2026-01-30 08:52:49 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '66', 'name': 'A3 1.8 Turbo 5p Aut.'} -> {'code': '1999-1', 'name': '1999 Gasolina'} -> 
2026-01-30 08:52:49 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '66', 'name': 'A3 1.8 Turbo 5p Aut.'} -> {'code': '1998-1', 'name': '1998 Gasolina'}
2026-01-30 08:52:50 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '66', 'name': 'A3 1.8 Turbo 5p Aut.'} -> {'code': '1998-1', 'name': '1998 Gasolina'} -> 
2026-01-30 08:52:50 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '67', 'name': 'A3 1.8 Turbo 5p Mec.'}
2026-01-30 08:52:50 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '67', 'name': 'A3 1.8 Turbo 5p Mec.'} -> {'code': '2006-1', 'name': '2006 Gasolina'}
2026-01-30 08:52:50 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '67', 'name': 'A3 1.8 Turbo 5p Mec.'} -> {'code': '2006-1', 'name': '2006 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 34.156,00', 'Marca': 'Audi', 'Modelo': 'A3 1.8 Turbo 5p Mec.', 'AnoModelo': 2006, 'Combustivel': 'Gasolina', 'CodigoFipe': '008044-6', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:52:50 | INFO | fipe | Gravado
2026-01-30 08:52:51 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '67', 'name': 'A3 1.8 Turbo 5p Mec.'} -> {'code': '2005-1', 'name': '2005 Gasolina'}
2026-01-30 08:52:52 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '67', 'name': 'A3 1.8 Turbo 5p Mec.'} -> {'code': '2005-1', 'name': '2005 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 32.284,00', 'Marca': 'Audi', 'Modelo': 'A3 1.8 Turbo 5p Mec.', 'AnoModelo': 2005, 'Combustivel': 'Gasolina', 'CodigoFipe': '008044-6', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:52:52 | INFO | fipe | Gravado
2026-01-30 08:52:52 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '67', 'name': 'A3 1.8 Turbo 5p Mec.'} -> {'code': '2004-1', 'name': '2004 Gasolina'}
2026-01-30 08:52:53 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '67', 'name': 'A3 1.8 Turbo 5p Mec.'} -> {'code': '2004-1', 'name': '2004 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 27.452,00', 'Marca': 'Audi', 'Modelo': 'A3 1.8 Turbo 5p Mec.', 'AnoModelo': 2004, 'Combustivel': 'Gasolina', 'CodigoFipe': '008044-6', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:52:53 | INFO | fipe | Gravado
2026-01-30 08:52:53 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '67', 'name': 'A3 1.8 Turbo 5p Mec.'} -> {'code': '2003-1', 'name': '2003 Gasolina'}
2026-01-30 08:52:54 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '67', 'name': 'A3 1.8 Turbo 5p Mec.'} -> {'code': '2003-1', 'name': '2003 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 26.518,00', 'Marca': 'Audi', 'Modelo': 'A3 1.8 Turbo 5p Mec.', 'AnoModelo': 2003, 'Combustivel': 'Gasolina', 'CodigoFipe': '008044-6', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:52:54 | INFO | fipe | Gravado
2026-01-30 08:52:54 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '67', 'name': 'A3 1.8 Turbo 5p Mec.'} -> {'code': '2002-1', 'name': '2002 Gasolina'}
2026-01-30 08:52:55 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '67', 'name': 'A3 1.8 Turbo 5p Mec.'} -> {'code': '2002-1', 'name': '2002 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 24.848,00', 'Marca': 'Audi', 'Modelo': 'A3 1.8 Turbo 5p Mec.', 'AnoModelo': 2002, 'Combustivel': 'Gasolina', 'CodigoFipe': '008044-6', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:52:55 | INFO | fipe | Gravado
2026-01-30 08:52:55 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '67', 'name': 'A3 1.8 Turbo 5p Mec.'} -> {'code': '2001-1', 'name': '2001 Gasolina'}
2026-01-30 08:52:56 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '67', 'name': 'A3 1.8 Turbo 5p Mec.'} -> {'code': '2001-1', 'name': '2001 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 24.241,00', 'Marca': 'Audi', 'Modelo': 'A3 1.8 Turbo 5p Mec.', 'AnoModelo': 2001, 'Combustivel': 'Gasolina', 'CodigoFipe': '008044-6', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:52:56 | INFO | fipe | Gravado
2026-01-30 08:52:57 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '67', 'name': 'A3 1.8 Turbo 5p Mec.'} -> {'code': '2000-1', 'name': '2000 Gasolina'}
2026-01-30 08:52:57 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '67', 'name': 'A3 1.8 Turbo 5p Mec.'} -> {'code': '2000-1', 'name': '2000 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 19.958,00', 'Marca': 'Audi', 'Modelo': 'A3 1.8 Turbo 5p Mec.', 'AnoModelo': 2000, 'Combustivel': 'Gasolina', 'CodigoFipe': '008044-6', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:52:57 | INFO | fipe | Gravado
2026-01-30 08:52:58 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '67', 'name': 'A3 1.8 Turbo 5p Mec.'} -> {'code': '1999-1', 'name': '1999 Gasolina'}
2026-01-30 08:52:58 | ERROR | fipe | Não gravou 6 -> Audi -> {'code': '67', 'name': 'A3 1.8 Turbo 5p Mec.'} -> {'code': '1999-1', 'name': '1999 Gasolina'} -> 
2026-01-30 08:52:58 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '6950', 'name': 'A3 Cabriolet 1.8 16V TFSI 180cv S-tronic'}
2026-01-30 08:52:58 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '6950', 'name': 'A3 Cabriolet 1.8 16V TFSI 180cv S-tronic'} -> {'code': '2016-1', 'name': '2016 Gasolina'}
2026-01-30 08:52:59 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '6950', 'name': 'A3 Cabriolet 1.8 16V TFSI 180cv S-tronic'} -> {'code': '2016-1', 'name': '2016 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 159.200,00', 'Marca': 'Audi', 'Modelo': 'A3 Cabriolet 1.8 16V TFSI 180cv S-tronic', 'AnoModelo': 2016, 'Combustivel': 'Gasolina', 'CodigoFipe': '008195-7', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:52:59 | INFO | fipe | Gravado
2026-01-30 08:52:59 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '6950', 'name': 'A3 Cabriolet 1.8 16V TFSI 180cv S-tronic'} -> {'code': '2015-1', 'name': '2015 Gasolina'}
2026-01-30 08:53:00 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '6950', 'name': 'A3 Cabriolet 1.8 16V TFSI 180cv S-tronic'} -> {'code': '2015-1', 'name': '2015 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 138.795,00', 'Marca': 'Audi', 'Modelo': 'A3 Cabriolet 1.8 16V TFSI 180cv S-tronic', 'AnoModelo': 2015, 'Combustivel': 'Gasolina', 'CodigoFipe': '008195-7', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:53:00 | INFO | fipe | Gravado
2026-01-30 08:53:01 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '8227', 'name': 'A3 Cabriolet Ambition 2.0 TFSI S-tronic'}
2026-01-30 08:53:01 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '8227', 'name': 'A3 Cabriolet Ambition 2.0 TFSI S-tronic'} -> {'code': '2018-1', 'name': '2018 Gasolina'}
2026-01-30 08:53:01 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '8227', 'name': 'A3 Cabriolet Ambition 2.0 TFSI S-tronic'} -> {'code': '2018-1', 'name': '2018 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 194.619,00', 'Marca': 'Audi', 'Modelo': 'A3 Cabriolet Ambition 2.0 TFSI S-tronic', 'AnoModelo': 2018, 'Combustivel': 'Gasolina', 'CodigoFipe': '008223-6', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:53:01 | INFO | fipe | Gravado
2026-01-30 08:53:02 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '8227', 'name': 'A3 Cabriolet Ambition 2.0 TFSI S-tronic'} -> {'code': '2017-1', 'name': '2017 Gasolina'}
2026-01-30 08:53:03 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '8227', 'name': 'A3 Cabriolet Ambition 2.0 TFSI S-tronic'} -> {'code': '2017-1', 'name': '2017 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 187.496,00', 'Marca': 'Audi', 'Modelo': 'A3 Cabriolet Ambition 2.0 TFSI S-tronic', 'AnoModelo': 2017, 'Combustivel': 'Gasolina', 'CodigoFipe': '008223-6', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:53:03 | INFO | fipe | Gravado
2026-01-30 08:53:03 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '8559', 'name': 'A3 Cabriolet Perfor. 2.0 TFSI S-tronic'}
2026-01-30 08:53:03 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '8559', 'name': 'A3 Cabriolet Perfor. 2.0 TFSI S-tronic'} -> {'code': '2019-1', 'name': '2019 Gasolina'}
2026-01-30 08:53:04 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '8559', 'name': 'A3 Cabriolet Perfor. 2.0 TFSI S-tronic'} -> {'code': '2019-1', 'name': '2019 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 135.332,00', 'Marca': 'Audi', 'Modelo': 'A3 Cabriolet Perfor. 2.0 TFSI S-tronic', 'AnoModelo': 2019, 'Combustivel': 'Gasolina', 'CodigoFipe': '008236-8', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:53:04 | INFO | fipe | Gravado
2026-01-30 08:53:04 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '7419', 'name': 'A3 Sed. Ambition 2.0 TSFI 220cv S-tronic'}
2026-01-30 08:53:04 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '7419', 'name': 'A3 Sed. Ambition 2.0 TSFI 220cv S-tronic'} -> {'code': '2018-1', 'name': '2018 Gasolina'}
2026-01-30 08:53:05 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '7419', 'name': 'A3 Sed. Ambition 2.0 TSFI 220cv S-tronic'} -> {'code': '2018-1', 'name': '2018 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 136.351,00', 'Marca': 'Audi', 'Modelo': 'A3 Sed. Ambition 2.0 TSFI 220cv S-tronic', 'AnoModelo': 2018, 'Combustivel': 'Gasolina', 'CodigoFipe': '008205-8', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:53:05 | INFO | fipe | Gravado
2026-01-30 08:53:06 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '7419', 'name': 'A3 Sed. Ambition 2.0 TSFI 220cv S-tronic'} -> {'code': '2017-1', 'name': '2017 Gasolina'}
2026-01-30 08:53:06 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '7419', 'name': 'A3 Sed. Ambition 2.0 TSFI 220cv S-tronic'} -> {'code': '2017-1', 'name': '2017 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 124.541,00', 'Marca': 'Audi', 'Modelo': 'A3 Sed. Ambition 2.0 TSFI 220cv S-tronic', 'AnoModelo': 2017, 'Combustivel': 'Gasolina', 'CodigoFipe': '008205-8', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:53:06 | INFO | fipe | Gravado
2026-01-30 08:53:07 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '7419', 'name': 'A3 Sed. Ambition 2.0 TSFI 220cv S-tronic'} -> {'code': '2016-1', 'name': '2016 Gasolina'}
2026-01-30 08:53:07 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '7419', 'name': 'A3 Sed. Ambition 2.0 TSFI 220cv S-tronic'} -> {'code': '2016-1', 'name': '2016 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 112.621,00', 'Marca': 'Audi', 'Modelo': 'A3 Sed. Ambition 2.0 TSFI 220cv S-tronic', 'AnoModelo': 2016, 'Combustivel': 'Gasolina', 'CodigoFipe': '008205-8', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:53:07 | INFO | fipe | Gravado
2026-01-30 08:53:08 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '8945', 'name': 'A3 Sed. P. Plus Tech 1.4 Flex TFSI Tip.'}
2026-01-30 08:53:08 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '8945', 'name': 'A3 Sed. P. Plus Tech 1.4 Flex TFSI Tip.'} -> {'code': '2021-5', 'name': '2021 Flex'}
2026-01-30 08:53:08 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '8945', 'name': 'A3 Sed. P. Plus Tech 1.4 Flex TFSI Tip.'} -> {'code': '2021-5', 'name': '2021 Flex'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 135.632,00', 'Marca': 'Audi', 'Modelo': 'A3 Sed. P. Plus Tech 1.4 Flex TFSI Tip.', 'AnoModelo': 2021, 'Combustivel': 'Flex', 'CodigoFipe': '008255-4', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'F'}
2026-01-30 08:53:08 | INFO | fipe | Gravado
2026-01-30 08:53:09 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '8945', 'name': 'A3 Sed. P. Plus Tech 1.4 Flex TFSI Tip.'} -> {'code': '2020-5', 'name': '2020 Flex'}
2026-01-30 08:53:10 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '8945', 'name': 'A3 Sed. P. Plus Tech 1.4 Flex TFSI Tip.'} -> {'code': '2020-5', 'name': '2020 Flex'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 126.294,00', 'Marca': 'Audi', 'Modelo': 'A3 Sed. P. Plus Tech 1.4 Flex TFSI Tip.', 'AnoModelo': 2020, 'Combustivel': 'Flex', 'CodigoFipe': '008255-4', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'F'}
2026-01-30 08:53:10 | INFO | fipe | Gravado
2026-01-30 08:53:10 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '8768', 'name': 'A3 Sed. P.Plus 1.4 25Anos Flex TFSI Tip.'}
2026-01-30 08:53:10 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '8768', 'name': 'A3 Sed. P.Plus 1.4 25Anos Flex TFSI Tip.'} -> {'code': '2019-5', 'name': '2019 Flex'}
2026-01-30 08:53:11 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '8768', 'name': 'A3 Sed. P.Plus 1.4 25Anos Flex TFSI Tip.'} -> {'code': '2019-5', 'name': '2019 Flex'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 115.607,00', 'Marca': 'Audi', 'Modelo': 'A3 Sed. P.Plus 1.4 25Anos Flex TFSI Tip.', 'AnoModelo': 2019, 'Combustivel': 'Flex', 'CodigoFipe': '008252-0', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'F'}
2026-01-30 08:53:11 | INFO | fipe | Gravado
2026-01-30 08:53:11 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '6689', 'name': 'A3 Sed.1.8/1.8 Ambit.16V TB FSI S-tronic'}
2026-01-30 08:53:11 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '6689', 'name': 'A3 Sed.1.8/1.8 Ambit.16V TB FSI S-tronic'} -> {'code': '2016-1', 'name': '2016 Gasolina'}
2026-01-30 08:53:12 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '6689', 'name': 'A3 Sed.1.8/1.8 Ambit.16V TB FSI S-tronic'} -> {'code': '2016-1', 'name': '2016 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 88.613,00', 'Marca': 'Audi', 'Modelo': 'A3 Sed.1.8/1.8 Ambit.16V TB FSI S-tronic', 'AnoModelo': 2016, 'Combustivel': 'Gasolina', 'CodigoFipe': '008190-6', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:53:12 | INFO | fipe | Gravado
2026-01-30 08:53:13 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '6689', 'name': 'A3 Sed.1.8/1.8 Ambit.16V TB FSI S-tronic'} -> {'code': '2015-1', 'name': '2015 Gasolina'}
2026-01-30 08:53:13 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '6689', 'name': 'A3 Sed.1.8/1.8 Ambit.16V TB FSI S-tronic'} -> {'code': '2015-1', 'name': '2015 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 84.431,00', 'Marca': 'Audi', 'Modelo': 'A3 Sed.1.8/1.8 Ambit.16V TB FSI S-tronic', 'AnoModelo': 2015, 'Combustivel': 'Gasolina', 'CodigoFipe': '008190-6', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:53:13 | INFO | fipe | Gravado
2026-01-30 08:53:14 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '6689', 'name': 'A3 Sed.1.8/1.8 Ambit.16V TB FSI S-tronic'} -> {'code': '2014-1', 'name': '2014 Gasolina'}
2026-01-30 08:53:14 | INFO | fipe | Gravando json para 6 -> Audi -> {'code': '6689', 'name': 'A3 Sed.1.8/1.8 Ambit.16V TB FSI S-tronic'} -> {'code': '2014-1', 'name': '2014 Gasolina'} -> {'TipoVeiculo': 1, 'Valor': 'R$ 82.275,00', 'Marca': 'Audi', 'Modelo': 'A3 Sed.1.8/1.8 Ambit.16V TB FSI S-tronic', 'AnoModelo': 2014, 'Combustivel': 'Gasolina', 'CodigoFipe': '008190-6', 'MesReferencia': 'janeiro de 2026', 'SiglaCombustivel': 'G'}
2026-01-30 08:53:14 | INFO | fipe | Gravado
2026-01-30 08:53:15 | INFO | fipe | Extraindo 6 -> Audi -> {'code': '10195', 'name': 'A3 Sed.Perf. Black 2.0 TFSI S-tr. (Hib.)'}
